alltags,category,subcategory,label
9,2,28,4.00
34,1,5,5.17
5,5,51,3.81
21,7,65,6.36
24,2,32,7.59
2,2,35,5.88
29,3,41,7.11
28,5,51,6.19
64,1,8,10.41
7,2,24,4.17
14,10,76,3.81
28,3,38,4.95
31,10,76,1.00
34,10,76,6.13
37,4,49,3.70
37,4,47,5.17
5,4,47,5.70
16,7,66,4.52
3,7,65,5.46
32,11,77,6.60
29,5,50,6.78
3,3,38,6.89
23,6,55,11.82
8,2,18,9.15
8,3,39,5.39
4,3,38,6.34
62,4,45,8.05
4,2,22,3.70
23,1,9,2.32
26,6,60,4.70
17,2,32,4.64
6,3,38,3.81
17,4,44,4.75
6,9,73,4.32
17,6,57,4.00
5,2,22,7.30
13,4,44,5.98
6,4,49,4.86
11,6,55,10.28
3,3,38,4.75
54,1,9,12.61
6,3,40,7.47
7,1,9,1.58
2,3,40,2.58
48,9,72,5.29
46,4,44,6.46
7,4,47,4.52
25,2,35,5.61
31,3,41,7.46
10,4,44,5.55
6,1,6,5.58
22,1,9,4.86
7,10,75,2.81
13,4,49,5.58
11,9,70,8.34
12,10,76,9.43
36,4,47,8.47
8,2,25,10.60
72,6,59,6.21
3,1,6,2.00
63,3,38,8.91
8,4,46,9.86
19,10,75,8.05
19,1,4,6.78
29,1,8,7.75
12,10,75,7.28
48,10,76,3.00
42,7,65,7.58
8,5,53,5.83
16,2,34,5.91
8,2,25,6.64
44,10,75,4.86
12,2,18,4.75
22,3,40,4.00
6,4,46,5.04
12,7,63,1.00
67,4,47,9.99
23,8,68,7.85
24,3,39,6.71
34,3,40,3.81
14,10,76,7.48
27,4,44,5.21
9,2,32,8.31
7,3,39,4.75
18,6,58,4.75
15,6,59,10.37
9,2,32,3.17
28,2,16,4.52
1,4,47,3.70
11,2,35,2.00
23,6,56,6.93
22,5,51,3.58
13,1,5,12.01
11,7,63,4.86
10,1,5,6.55
15,2,32,1.58
39,2,22,9.28
12,4,44,6.36
7,4,44,7.33
48,10,76,3.81
30,5,50,7.86
52,10,76,6.54
3,8,68,6.67
9,2,28,4.91
21,9,73,9.51
1,4,47,3.00
8,4,49,3.91
13,2,19,8.42
15,2,28,6.95
11,4,47,3.46
11,5,53,7.68
2,9,73,2.32
25,2,35,8.76
8,2,22,7.96
7,3,39,10.94
65,1,6,7.72
3,11,77,5.09
8,1,4,5.67
16,10,75,7.80
20,2,19,6.00
27,2,29,4.25
26,4,47,6.89
31,2,22,7.06
10,1,9,9.87
2,4,44,4.91
5,6,62,5.93
48,10,75,5.39
44,3,41,8.46
7,1,11,4.25
33,3,39,7.55
15,2,25,8.15
6,5,51,2.58
11,10,75,3.58
17,2,23,5.25
12,9,71,9.89
4,3,38,2.58
9,5,51,3.91
21,6,57,4.17
19,2,22,9.75
24,3,39,2.58
28,2,32,8.07
74,2,34,10.28
7,5,51,4.25
17,1,8,7.27
8,4,47,3.91
15,7,66,6.48
60,2,29,11.44
57,10,76,2.32
22,1,9,7.76
6,4,47,5.46
5,2,25,5.09
49,9,70,8.69
27,7,63,7.45
5,2,18,4.86
13,1,11,3.00
35,1,6,7.34
21,1,2,7.42
20,7,65,9.49
4,11,77,3.58
46,6,62,4.39
10,1,8,10.62
65,1,5,7.25
9,7,67,4.39
9,7,64,2.32
53,4,45,6.51
4,1,7,5.95
16,7,66,4.58
11,4,48,4.52
12,2,17,6.95
5,4,48,4.95
30,2,35,12.65
15,3,38,5.93
31,10,76,5.43
43,2,22,5.78
1,2,25,3.91
23,4,47,6.70
52,9,70,7.95
42,9,70,7.58
64,9,73,5.29
70,6,56,7.69
32,4,48,6.34
63,4,44,6.73
7,2,18,8.85
14,10,76,9.05
46,2,32,7.54
14,5,51,7.57
5,11,77,2.00
22,1,9,7.86
7,6,59,6.46
19,4,47,4.58
7,3,38,5.61
16,2,28,5.46
61,6,56,7.15
13,4,49,5.00
14,3,39,3.32
60,2,20,7.49
20,4,47,9.29
14,4,47,6.75
48,1,9,10.27
9,2,28,4.09
32,2,28,9.17
62,4,45,7.09
66,1,5,8.36
46,10,75,8.72
8,2,32,7.52
60,1,6,8.73
38,2,27,10.09
18,7,63,5.29
45,10,76,8.20
8,10,75,4.32
9,2,26,7.46
25,9,73,8.14
2,3,39,10.21
10,4,47,5.17
16,9,71,5.43
56,4,47,11.20
5,4,47,7.47
24,2,28,6.13
8,7,67,3.00
26,9,73,8.34
20,4,45,3.46
47,2,31,8.75
40,5,51,7.18
20,4,47,7.61
8,2,33,3.17
8,6,57,1.58
9,2,18,7.02
6,3,38,3.17
10,4,47,4.39
12,4,46,5.75
23,1,7,12.64
6,3,39,4.32
4,9,72,7.49
58,1,6,12.25
15,9,73,8.61
9,1,5,7.85
29,2,32,7.28
18,2,19,4.91
4,2,28,2.32
46,4,44,6.52
4,4,45,4.75
17,2,18,9.57
8,2,22,1.00
61,2,17,6.36
15,2,29,6.11
47,1,9,6.97
17,2,23,4.70
70,4,48,7.23
75,3,40,4.70
42,1,5,9.30
6,7,65,1.00
18,3,39,8.37
11,3,40,3.70
1,4,48,8.06
8,4,48,4.75
16,9,71,5.29
4,11,77,1.58
67,3,40,4.25
8,1,6,4.91
9,7,63,5.61
8,5,52,5.67
23,7,63,5.81
4,7,65,5.91
14,1,7,10.73
18,3,39,5.61
2,4,47,1.00
21,2,29,5.04
18,4,47,5.95
38,2,27,10.39
14,6,62,9.86
14,6,56,4.32
20,2,24,7.95
26,9,73,9.18
18,2,22,5.75
7,2,22,5.83
28,5,50,5.29
44,10,75,4.75
28,2,34,5.29
49,3,38,5.17
14,2,35,3.46
2,9,71,4.75
14,7,65,5.17
36,2,23,6.46
23,6,55,8.33
14,4,47,8.69
19,6,59,9.10
9,1,8,10.98
14,3,39,8.03
3,2,22,7.13
51,1,8,7.04
11,5,50,5.78
57,9,70,7.56
4,2,31,2.00
2,2,18,4.70
14,11,77,4.64
26,6,59,8.95
3,10,75,5.88
9,2,28,6.73
6,3,40,3.58
4,3,41,3.58
22,9,73,3.70
13,5,50,4.46
11,6,59,4.46
67,9,73,10.00
11,4,48,8.97
57,3,39,3.46
6,7,65,7.40
2,2,20,4.25
2,3,40,4.52
47,9,2,7.07
18,4,45,6.51
11,4,46,6.09
31,8,69,3.32
7,1,4,5.55
66,9,70,9.67
26,1,8,14.59
5,5,51,3.32
15,5,51,4.52
14,5,53,5.17
7,4,47,4.46
53,1,5,10.20
1,5,51,2.58
61,2,19,7.52
38,2,28,5.00
75,3,38,13.36
28,5,51,6.17
6,2,20,3.58
47,2,22,7.13
10,4,49,1.58
25,2,32,5.78
3,4,45,3.17
13,9,72,4.09
4,6,56,5.36
6,2,20,1.58
19,3,41,8.65
11,4,45,4.46
45,1,1,7.55
30,5,51,5.43
10,6,56,6.64
10,1,9,7.97
63,1,5,13.32
11,4,47,7.00
8,5,52,1.00
6,9,73,8.27
22,6,55,11.68
15,2,19,7.95
5,11,77,3.17
17,1,4,4.86
16,4,47,9.90
24,2,28,5.13
32,3,40,8.71
16,5,50,2.58
8,6,56,11.02
22,4,46,5.88
53,1,8,8.67
7,2,22,6.34
15,2,22,7.99
4,9,73,2.00
17,5,50,10.63
28,5,51,9.91
26,7,65,5.09
2,2,18,4.64
6,1,10,7.91
18,4,45,4.46
9,4,47,3.46
12,7,65,7.67
65,4,47,5.91
60,2,17,6.36
41,2,32,8.60
13,7,65,5.73
70,4,48,7.24
33,6,62,7.09
28,7,64,3.70
11,9,73,8.25
7,4,47,4.46
14,4,47,5.95
4,1,4,4.00
14,4,47,8.07
16,7,66,3.70
15,2,20,4.58
6,3,39,7.85
29,9,73,11.53
21,7,65,7.04
7,7,65,3.46
14,1,9,5.04
19,4,45,5.00
15,4,49,5.61
10,1,8,7.23
11,4,48,8.63
21,3,38,7.87
39,6,60,5.83
27,2,29,5.39
36,1,5,6.46
6,9,73,9.68
27,8,68,4.46
5,4,49,5.58
6,4,44,7.91
61,6,62,6.39
4,2,21,7.57
4,3,38,3.91
4,1,5,2.32
1,10,76,9.58
18,4,43,3.46
36,10,75,5.04
25,9,71,3.32
5,1,4,6.57
35,2,21,8.29
24,2,23,6.21
11,3,38,4.09
25,2,17,6.49
11,6,62,4.58
13,2,29,3.58
43,6,55,5.43
4,10,76,3.70
34,11,77,11.54
3,1,9,5.43
4,5,50,6.70
1,1,10,7.88
33,5,50,8.03
14,9,73,7.79
43,7,65,9.44
8,2,32,5.81
33,5,51,6.39
2,4,44,4.09
8,3,39,4.00
40,2,22,11.69
5,9,73,3.46
3,1,11,2.00
36,1,10,8.57
19,2,23,5.04
38,3,39,6.66
75,9,73,10.46
36,1,5,10.61
17,6,56,3.46
27,10,75,10.77
21,3,40,2.58
58,6,55,7.94
17,4,48,4.86
8,4,48,2.58
9,9,71,3.00
21,4,47,4.64
33,4,47,9.88
58,2,29,6.43
19,4,46,2.32
38,7,65,6.73
28,9,73,3.46
13,2,18,9.55
15,2,29,5.91
15,4,46,5.78
30,5,51,5.75
17,4,45,5.32
7,4,45,3.70
10,9,73,3.46
8,10,75,9.62
6,1,8,5.91
29,10,75,6.66
12,4,44,6.00
3,4,45,6.11
7,2,22,6.36
11,7,63,4.25
7,2,17,4.00
15,11,77,7.88
8,7,64,11.55
56,7,65,4.25
12,2,22,3.17
30,10,76,9.56
22,4,44,5.32
15,7,65,9.49
9,2,28,5.67
10,5,50,6.30
55,10,75,6.66
9,10,75,6.66
70,4,48,7.64
8,11,77,4.64
14,8,68,4.95
7,9,73,6.13
3,2,28,7.41
7,1,11,4.52
26,2,32,6.30
57,4,48,8.84
70,4,48,7.65
18,9,73,5.91
21,2,34,3.17
65,3,38,5.81
5,1,6,3.58
13,1,7,8.76
19,1,4,7.92
3,4,47,5.36
7,3,38,3.46
67,3,41,7.43
30,11,77,8.22
37,1,2,7.48
15,1,6,7.13
31,7,63,5.88
7,4,46,4.70
27,2,27,3.81
18,1,7,4.86
56,11,77,11.12
11,5,53,4.39
39,1,4,11.47
31,4,44,6.75
26,10,76,6.75
22,2,18,4.17
30,2,33,8.92
56,2,17,11.82
13,2,22,10.61
14,6,62,3.58
6,3,38,3.46
25,3,38,8.68
10,2,33,3.91
9,2,25,10.80
65,10,76,13.58
20,5,50,5.36
5,4,43,2.58
18,4,44,4.00
17,6,56,6.36
3,4,43,2.81
28,2,34,5.49
23,3,39,9.59
21,8,68,12.17
65,3,38,6.38
46,2,29,8.75
24,2,24,7.87
9,1,5,8.16
25,7,65,10.46
66,1,5,8.57
32,2,19,10.85
24,1,5,5.55
8,3,40,7.64
24,4,47,3.32
22,4,47,5.21
12,1,4,5.55
9,5,51,4.09
33,6,56,7.85
7,3,38,3.32
2,2,28,9.59
19,10,75,5.55
26,9,73,9.98
23,4,48,5.73
12,2,20,5.00
10,6,55,7.01
32,2,33,12.10
9,1,9,5.78
15,5,53,6.32
9,1,6,7.71
11,7,65,6.36
12,4,48,8.12
13,4,47,11.54
9,4,49,9.48
22,4,49,6.94
63,2,19,9.67
30,2,18,10.35
23,4,44,5.98
52,3,39,6.21
17,7,67,9.01
44,1,9,10.39
27,2,32,9.70
11,4,47,6.21
7,2,32,3.91
7,5,50,6.98
11,4,48,7.51
4,2,27,4.17
2,3,39,5.70
4,7,63,3.32
6,7,63,1.58
49,2,22,7.92
11,2,32,2.00
69,3,41,7.48
30,4,44,8.03
32,4,44,6.15
17,4,46,7.99
6,2,16,8.65
12,7,65,6.23
32,7,65,9.45
8,9,73,1.00
4,1,6,3.58
20,3,40,7.68
9,5,50,2.81
21,2,34,3.00
5,7,65,1.00
7,7,67,5.17
16,11,77,6.00
13,3,40,5.17
3,5,53,7.99
20,4,49,10.15
23,8,68,5.67
7,2,29,4.17
11,2,25,10.23
62,9,73,5.46
21,2,27,6.54
14,2,28,2.32
31,8,68,8.34
18,9,73,5.04
11,10,75,4.17
21,1,4,7.86
18,5,50,6.81
10,2,28,5.58
57,6,60,9.64
5,1,9,6.60
11,9,73,9.36
5,4,47,5.49
29,5,50,6.86
28,3,39,9.75
25,2,29,4.91
2,3,39,4.25
18,7,65,4.52
12,7,63,3.91
7,4,47,5.17
27,6,55,3.17
14,11,77,1.00
61,7,65,7.19
60,3,39,6.41
9,1,6,6.29
6,2,21,3.58
5,2,16,7.32
31,7,64,4.00
61,2,17,5.93
25,4,45,10.27
20,6,59,4.86
25,2,34,6.77
17,4,44,3.81
3,6,56,5.00
36,4,46,8.36
5,2,28,6.98
15,2,22,8.00
24,2,19,5.36
13,10,76,1.00
6,6,55,8.17
42,9,70,7.37
24,1,8,8.63
17,6,57,8.10
41,1,1,6.70
16,5,50,8.41
19,1,5,9.27
4,2,28,5.83
17,1,4,3.70
3,3,39,6.07
9,5,51,6.04
15,6,55,7.66
13,3,40,8.56
17,2,27,6.39
7,2,23,6.39
6,2,33,5.32
10,3,39,7.54
33,5,51,6.66
24,9,73,4.17
16,2,18,9.77
35,5,51,5.46
12,2,32,4.17
21,9,73,3.70
5,1,10,6.29
10,9,73,4.25
47,6,62,5.21
38,1,5,7.19
71,2,22,5.81
10,4,47,2.58
7,7,65,2.32
8,9,70,2.32
75,3,38,13.80
10,1,6,9.63
11,2,27,5.13
8,2,18,9.71
9,3,40,4.52
33,4,46,3.58
3,1,5,5.36
16,5,50,2.58
17,1,4,7.72
1,4,47,3.00
6,9,73,4.75
26,9,73,6.92
2,9,73,3.00
17,4,46,6.51
2,3,40,5.39
7,4,45,3.46
10,2,22,5.49
5,9,73,8.74
21,2,34,3.17
18,9,73,5.13
5,10,76,8.02
11,3,39,8.46
27,9,73,6.41
10,2,28,5.58
19,1,11,7.87
55,10,75,6.55
19,4,46,10.45
7,2,23,3.00
20,2,29,7.51
9,4,49,6.09
15,1,5,8.15
16,2,23,5.17
71,7,63,7.14
5,3,40,2.00
11,1,10,2.32
3,7,67,4.52
6,6,56,4.52
8,3,38,7.11
7,1,4,5.43
13,5,50,4.32
16,2,34,5.36
18,1,5,7.29
14,4,47,10.35
5,2,34,5.39
40,4,48,5.09
49,2,29,8.81
18,2,20,3.81
3,6,56,4.75
5,4,49,3.00
7,1,11,3.91
13,4,49,4.86
16,2,32,6.15
31,2,19,5.55
62,7,63,9.48
71,2,24,10.28
15,1,5,8.84
23,10,75,8.34
23,3,40,6.87
67,1,9,4.75
21,2,29,4.00
6,2,28,3.91
53,3,38,4.81
21,4,44,6.83
29,1,8,7.86
7,2,24,3.91
15,2,19,6.81
4,5,51,10.88
12,2,28,8.30
61,1,5,8.90
10,2,26,10.41
5,2,27,7.38
32,9,72,5.39
30,3,39,11.39
6,5,50,6.74
5,10,76,6.48
23,3,40,6.82
11,2,22,2.58
4,9,73,5.49
26,9,73,9.27
7,3,38,6.43
24,2,34,7.60
42,2,17,6.51
47,6,58,4.75
65,5,50,13.26
6,4,48,7.58
8,4,46,3.32
20,1,4,9.73
9,1,4,4.75
11,1,5,2.81
17,3,39,3.91
66,4,44,7.29
14,2,25,5.09
16,7,66,7.38
18,4,48,5.13
18,5,50,7.41
51,10,76,6.15
5,4,47,5.61
16,4,44,6.32
32,3,40,10.58
4,9,73,6.07
13,2,25,6.63
34,10,75,9.95
24,10,76,2.32
9,2,28,4.39
14,1,9,3.91
13,1,5,4.70
50,4,47,6.39
6,6,55,5.52
45,1,10,9.83
5,3,39,1.00
7,3,38,7.35
10,6,55,5.39
34,6,59,7.58
8,2,33,6.86
7,5,53,9.76
66,4,44,7.62
11,3,38,6.04
16,2,30,4.64
60,1,5,6.09
7,11,77,4.09
5,2,34,5.13
5,6,55,8.33
24,1,11,5.36
13,5,53,4.95
25,2,34,6.27
67,4,44,6.48
28,5,51,7.02
9,5,51,5.78
55,1,9,9.73
9,5,52,6.41
12,4,43,3.91
23,6,56,11.59
4,2,22,2.81
75,1,8,11.95
11,7,63,4.32
57,11,77,6.00
5,1,15,9.17
25,9,71,8.61
17,5,51,3.32
7,5,51,4.81
4,4,47,6.39
3,1,5,6.43
12,7,63,1.58
61,1,2,5.13
11,9,70,7.55
40,10,75,7.00
1,2,25,2.81
12,2,28,6.21
24,9,73,7.76
27,2,25,9.94
56,5,50,8.18
7,6,55,5.61
25,1,5,7.34
10,1,4,5.81
30,7,67,16.47
17,4,49,5.29
21,2,34,7.86
66,1,5,8.47
17,10,76,7.14
13,2,18,5.55
12,4,49,6.51
48,2,19,6.73
22,1,9,6.00
43,7,65,8.24
6,6,56,4.95
8,4,49,5.29
4,2,25,5.36
25,2,34,6.77
32,2,22,6.63
12,8,68,9.91
7,4,47,5.09
19,6,58,10.02
16,1,5,4.58
17,2,22,10.98
60,3,39,6.43
3,11,77,3.00
11,2,27,5.67
8,2,32,5.81
43,4,44,7.07
11,1,6,10.23
24,3,39,4.17
10,4,48,5.83
8,1,4,7.89
8,8,68,2.58
14,10,76,10.39
56,10,76,8.99
6,11,77,3.17
7,1,4,9.13
4,10,76,2.81
17,10,76,5.73
2,5,51,7.31
11,6,62,5.67
7,4,47,4.46
12,7,63,1.00
57,9,70,7.42
13,6,62,7.56
8,1,4,5.32
2,9,73,2.00
12,4,49,6.55
8,5,51,8.43
13,6,55,9.05
4,3,38,3.32
14,10,76,6.95
54,4,47,7.62
24,6,59,7.81
6,10,75,7.61
11,7,63,5.86
1,9,70,4.09
5,5,54,2.58
5,9,71,4.91
8,2,22,4.25
7,1,10,3.91
36,1,10,9.13
40,4,45,7.13
16,3,38,4.00
47,10,76,5.81
2,9,73,4.75
19,1,2,4.81
13,2,22,4.86
34,9,72,9.40
7,9,70,8.69
10,7,65,7.30
8,2,17,4.17
26,2,32,8.54
25,10,75,7.33
26,6,62,5.25
18,9,73,10.66
27,5,53,12.27
18,1,8,6.17
21,2,31,5.46
33,9,2,10.91
7,4,47,5.55
14,7,66,6.98
55,7,65,6.54
9,1,9,6.44
48,1,8,7.63
10,2,22,5.78
7,4,45,4.39
4,4,48,4.46
16,9,72,7.71
10,4,45,8.92
7,1,11,4.17
11,2,16,8.20
7,4,46,7.01
39,7,63,6.23
23,11,77,8.69
2,2,28,3.46
18,9,73,5.00
12,1,6,7.11
17,9,72,3.32
54,6,60,7.09
20,2,27,4.39
5,4,47,5.70
13,8,68,4.17
15,4,48,9.19
19,2,28,6.94
12,3,39,3.46
37,4,49,5.75
10,8,68,4.81
20,6,55,6.09
4,2,22,2.58
11,2,29,5.93
12,2,22,3.00
5,2,16,7.88
28,3,41,7.08
5,3,40,2.32
26,1,8,11.45
5,5,50,2.58
4,10,76,3.32
11,10,75,4.75
9,4,46,4.39
21,10,76,4.81
21,2,29,4.32
19,2,19,4.86
5,4,49,4.00
32,1,8,8.02
66,1,5,8.01
46,9,71,8.81
12,1,8,8.08
6,4,49,4.25
7,4,43,10.46
22,9,73,7.85
56,4,45,7.40
7,4,46,4.75
20,1,8,6.04
16,3,38,9.76
29,6,57,2.58
3,2,19,7.06
36,3,38,9.75
24,1,5,7.81
29,2,29,6.04
19,1,8,4.46
28,9,73,3.91
13,2,23,5.70
10,9,73,5.46
17,9,71,9.88
18,3,40,6.51
23,7,65,7.18
14,2,19,6.57
6,3,39,3.81
36,4,43,6.67
5,2,28,6.13
11,4,45,7.97
25,2,22,11.37
18,10,75,6.58
8,2,18,7.33
11,1,9,9.82
6,7,65,1.58
3,5,53,5.67
12,2,32,5.55
9,9,71,6.79
11,2,18,7.71
9,1,2,5.73
11,4,49,6.15
8,3,38,10.03
30,3,40,7.99
58,1,7,12.67
9,2,24,5.43
30,2,32,6.55
8,1,8,6.78
18,4,48,9.67
43,2,20,6.94
18,6,55,7.59
4,2,25,3.17
19,11,77,4.39
74,2,34,10.44
38,4,47,4.64
20,4,48,8.97
2,1,5,4.86
14,4,47,7.08
8,4,47,7.73
25,4,49,5.55
8,9,73,4.95
5,2,32,1.00
2,2,21,4.86
8,4,47,8.71
20,4,44,7.40
17,7,66,10.02
20,2,32,8.70
9,4,47,9.86
31,3,38,11.78
31,6,57,8.07
49,10,76,12.11
15,3,40,6.44
14,8,68,4.17
9,4,47,8.36
49,9,71,9.95
15,8,68,10.12
11,4,49,9.97
15,1,14,4.32
12,2,18,5.09
26,7,63,6.13
33,2,17,7.26
21,3,39,2.58
69,11,77,11.79
32,4,47,6.34
29,7,64,5.81
12,2,23,3.00
11,6,56,7.22
14,4,45,11.34
12,4,47,5.43
21,6,56,6.77
11,6,55,9.06
3,3,38,4.58
33,4,45,6.83
6,6,59,2.00
16,1,6,3.70
15,5,51,3.32
45,10,76,7.20
21,7,63,11.16
34,9,70,6.11
12,3,38,4.46
2,1,6,4.09
6,5,53,5.39
18,2,19,7.75
33,10,75,8.33
47,2,29,5.75
15,1,5,11.30
5,2,28,6.38
6,1,4,8.86
4,4,49,6.73
38,9,73,12.97
20,7,67,11.37
53,1,2,9.29
16,2,32,1.58
29,1,8,7.75
11,9,73,2.58
14,4,44,7.64
16,2,18,9.74
37,9,73,8.09
31,6,56,6.46
15,2,17,7.53
4,4,48,9.02
14,1,15,7.18
12,10,75,9.82
13,5,51,3.17
52,5,52,7.12
11,2,27,5.00
11,1,4,9.52
64,6,56,10.44
15,4,48,4.91
16,10,75,7.51
59,10,75,5.36
49,2,22,7.24
6,10,76,6.85
29,1,5,11.40
11,7,65,6.48
3,6,56,5.00
16,2,30,6.02
24,2,19,5.55
13,4,48,8.60
33,10,75,9.10
22,1,9,4.91
33,2,18,6.63
18,7,67,8.36
24,2,32,10.04
2,1,5,5.17
20,9,73,10.18
15,6,56,8.25
3,3,38,4.81
4,5,50,6.09
3,4,45,2.32
13,1,14,4.70
24,2,29,8.73
14,1,6,6.39
8,7,65,9.14
32,6,60,7.29
7,5,53,8.86
10,9,73,10.83
11,7,65,1.58
38,6,56,8.07
8,1,15,6.25
75,1,8,10.44
16,2,34,6.63
6,3,38,7.69
2,3,40,2.00
17,3,39,3.91
29,7,65,5.93
7,4,46,2.81
17,7,65,4.81
8,3,40,8.38
4,4,47,6.89
35,6,57,11.82
4,3,38,3.32
52,9,70,8.16
21,6,57,4.39
5,1,9,4.64
39,2,22,8.70
8,2,33,8.74
10,8,68,9.46
13,2,29,3.00
7,10,76,9.10
10,2,23,6.93
34,2,22,5.55
61,4,45,8.30
5,5,50,2.58
20,2,29,2.58
38,2,35,10.55
8,10,75,9.16
7,4,48,5.93
38,4,48,8.93
6,9,73,2.58
44,5,53,6.29
11,2,33,5.36
26,5,50,5.93
20,10,76,6.79
44,3,39,1.00
9,1,5,5.43
6,1,2,3.17
28,3,38,5.32
14,4,47,6.77
46,4,44,6.67
17,5,50,7.33
12,4,47,1.58
16,4,47,10.37
34,4,49,5.86
19,3,39,6.25
6,5,50,4.00
3,6,55,4.64
65,3,40,4.95
20,3,40,9.76
26,5,50,4.52
8,2,22,6.98
17,2,32,3.32
11,2,25,10.30
64,9,70,8.41
13,9,73,6.73
16,2,34,5.91
6,2,16,8.09
30,9,73,6.38
34,5,51,6.13
28,1,5,6.75
17,1,4,7.73
7,6,62,6.87
7,7,64,3.91
27,1,15,10.23
8,5,50,3.00
23,10,75,8.07
24,1,6,11.20
26,3,39,6.19
43,10,76,9.41
48,2,35,7.01
61,4,47,12.12
30,3,38,6.82
11,11,77,9.64
17,2,23,5.39
30,4,48,9.56
21,2,31,5.09
23,5,51,5.52
34,2,32,6.13
4,3,38,5.13
12,4,47,1.00
8,1,11,3.81
36,7,65,8.82
5,2,34,5.29
20,5,53,8.45
75,2,18,10.60
15,2,28,5.70
11,2,16,8.16
25,10,76,3.70
2,7,63,2.32
7,7,65,3.70
8,2,20,4.00
69,1,6,7.57
57,2,17,12.55
4,9,73,2.81
28,5,51,6.98
18,6,55,8.80
36,4,43,12.96
5,2,32,1.00
8,10,75,4.46
27,3,39,4.58
13,2,27,7.14
67,8,68,5.88
15,3,39,5.17
13,9,73,3.17
5,2,32,1.58
17,3,38,3.58
6,1,5,2.58
11,6,56,6.87
25,9,71,5.09
12,4,49,4.64
43,7,65,8.02
15,6,62,8.27
47,4,44,5.55
43,9,73,9.65
6,2,33,4.39
20,2,27,4.32
24,4,46,7.03
14,3,39,8.13
33,1,9,11.63
5,9,73,3.32
22,4,44,3.91
18,1,9,7.01
24,11,77,3.17
12,2,17,6.95
13,2,32,8.21
12,4,48,7.91
9,2,18,4.46
6,2,22,9.90
21,4,48,4.52
4,7,63,9.32
12,7,63,6.98
34,7,64,8.02
9,11,77,7.16
20,2,19,6.25
11,1,9,6.48
8,2,20,3.46
13,6,56,6.15
21,2,32,4.75
10,4,46,1.00
5,6,55,2.81
75,3,38,15.04
4,9,73,5.58
14,4,44,6.66
45,1,11,8.52
3,9,73,1.00
17,2,22,9.65
31,9,73,8.40
25,10,76,3.46
10,3,38,10.69
31,3,41,7.33
19,2,35,11.20
30,9,73,7.85
8,1,6,4.32
10,3,39,4.81
35,2,35,2.00
12,5,51,3.00
5,1,6,2.32
43,4,47,6.87
8,3,38,8.01
12,6,62,5.52
10,1,5,8.72
2,3,40,6.34
2,3,40,1.00
65,5,51,10.27
5,2,21,7.07
51,3,39,6.89
17,3,39,2.81
52,3,41,6.63
25,9,73,1.58
32,10,76,7.36
51,3,39,2.58
39,2,23,9.78
3,4,48,1.58
21,1,8,7.75
11,11,77,4.70
9,2,23,5.00
8,5,52,6.02
70,3,40,3.46
20,5,50,5.29
19,4,45,4.32
30,10,76,5.52
4,7,67,3.46
35,3,39,9.57
44,1,5,9.61
24,1,4,6.44
70,4,48,6.17
5,8,68,9.34
23,1,15,5.13
29,9,73,8.24
33,7,64,11.11
19,2,23,5.04
10,6,56,13.25
9,2,23,4.17
49,3,38,4.95
5,5,53,6.77
66,1,5,8.28
3,4,47,4.46
21,2,27,12.53
14,4,47,7.55
7,1,9,2.00
16,7,64,4.64
16,1,2,3.46
18,4,47,4.75
8,2,25,5.04
12,10,76,8.75
50,10,75,5.91
10,2,20,9.53
46,1,5,13.01
11,2,27,7.07
3,9,71,2.00
23,5,51,5.83
34,6,59,4.95
23,2,22,11.05
11,6,56,7.07
49,9,70,8.52
6,2,29,3.46
28,4,44,3.00
6,6,59,3.17
67,3,40,7.16
16,4,44,7.14
18,2,23,4.09
8,4,48,7.16
54,2,28,6.41
3,6,56,5.09
13,3,38,6.69
16,6,55,7.45
8,1,8,8.70
30,1,9,7.15
13,8,68,3.17
22,4,49,8.38
49,1,3,5.78
32,2,32,8.33
3,7,63,7.08
12,4,45,8.23
5,4,43,2.81
13,1,7,8.58
2,1,6,7.98
5,1,5,3.32
75,7,67,11.27
15,2,25,7.48
2,3,40,1.58
5,7,65,1.00
18,4,45,7.67
65,10,76,9.48
29,3,38,4.86
15,10,76,7.50
5,4,47,4.95
12,3,39,10.61
27,10,76,5.58
29,2,20,5.61
4,7,66,6.75
22,2,22,9.24
6,9,70,5.21
11,7,63,4.25
28,3,40,4.46
26,4,45,5.58
3,6,57,3.91
7,2,29,9.59
23,4,43,4.25
7,4,47,4.32
27,3,39,4.00
7,3,38,7.26
11,10,76,4.95
6,3,38,2.58
4,3,38,4.17
16,7,66,4.75
19,1,8,5.58
9,8,68,3.46
4,1,11,3.70
12,2,25,7.81
14,6,62,6.49
15,4,46,7.32
16,2,19,5.39
6,9,73,4.64
31,2,22,7.09
42,1,5,7.96
14,7,65,6.51
58,2,27,8.60
16,1,5,4.75
14,2,23,8.25
32,6,59,4.95
70,4,48,7.39
40,2,32,5.32
20,2,28,10.04
30,4,44,5.39
22,7,65,4.17
13,1,5,10.53
3,4,47,4.32
20,3,38,14.55
5,1,5,2.00
5,6,61,1.00
1,1,6,1.58
9,9,73,5.64
8,2,29,5.13
12,10,76,8.70
74,5,52,9.04
70,6,62,8.29
13,9,73,7.08
10,2,28,7.03
58,3,40,5.64
33,2,27,10.33
57,9,70,7.32
20,6,59,4.17
8,7,65,6.00
7,2,28,5.39
63,3,38,6.13
2,4,49,3.58
2,4,45,5.43
